59.473,143.23,27.18,36.714,148.8,101,93.08,128.88
64.413,157.51,172.96,72.242,91.217,152.86,102.9,120.22
86.853,44.551,54.424,37.757,NaN,54.582,58.152,82.122
34.552,NaN,85.668,90.845,134.52,113.05,148.19,86.795
154.37,142.99,40.787,45.72,107.17,84.564,55.462,130.18
136.11,36.069,84.619,136.48,64.783,103.96,141,135.92
40.171,99.834,38.467,134.33,NaN,121.33,139.86,NaN
150.93,NaN,46.042,112.55,41.896,NaN,68.702,NaN
53.793,101.81,108.26,69.134,127.28,100.45,68.696,80.363
87.553,126.42,105.11,134.97,89.866,127.99,115.59,101.94
42.921,83.227,151.01,157.7,113.35,55.316,76.699,97.563
96.14,160.77,84.768,124.13,NaN,144.33,126.99,68.289
127.74,52.902,59.149,NaN,91.012,109.05,60.044,113
68.867,105.15,134.88,110.07,149.21,134.08,116.6,46.716
54.142,53.725,45.914,62.828,141.69,104.45,76.827,94.256
175.85,113.32,NaN,135,90.416,44.547,NaN,NaN
152.33,161.67,85.059,140.48,130.42,93.672,106.28,100.57
126.25,121.53,127.81,44.716,80.203,83.243,143.29,105.24
158,159.32,94.408,81.288,95.188,56.403,84.209,57.498
95.385,61.045,80.943,161.75,108.6,118.56,NaN,138.14
134.58,44.97,56.594,98.646,147.37,46.096,95.717,64.565
60.819,54.343,161.66,121.85,65.198,140.42,133.05,92.696
150.93,107.65,140.92,54.31,149.08,117.7,NaN,71.731
175.52,92.71,149.22,NaN,130.1,137.27,127.45,96.865
151.33,134.64,53.872,63.494,109.9,NaN,126.14,64.5
44.769,38.838,123.95,45.269,63.742,153.4,135.54,NaN
155.59,NaN,85.434,113.52,88.011,NaN,79.286,NaN
NaN,56.365,55.864,78.863,57.842,145.83,73.499,147.6
26.065,89.116,162.65,48.721,NaN,NaN,NaN,NaN
145.09,50.795,142.84,98.873,68.389,107.61,93.125,140.22
105.25,114.84,56.603,85.426,149.12,142.29,NaN,135.89
100.38,55.611,126.56,107.42,NaN,56.658,53.566,83.542
54.142,164.77,73.446,103.93,146.84,112.41,87.111,104.66
155,33.811,92.529,86.797,146.69,153.86,129.3,64.764
68.305,NaN,73.007,45.748,61.987,123.93,127.39,115.32
140.21,55.893,87.035,145.1,153.15,103.69,91.139,134.73
43.939,69.448,130.25,64.236,NaN,90.451,65.006,NaN
167.66,77.334,162.66,67.592,39.523,41.941,101.96,NaN
79.629,127.17,166.54,96.295,125.99,99.006,67.353,NaN
137.26,166.68,168.59,51.719,49.989,122.32,91.383,66.749
74.304,NaN,109.53,104.73,110.98,107.76,75.139,40.303
57.014,160.84,61.878,133.29,156.19,100.26,116.08,95.847
165.36,95.73,146.21,78.327,52.405,63.307,NaN,134.41
144.13,147.54,100.37,58.275,133.2,94.495,138.31,146.5
44.281,149.15,66.842,103.36,104.61,126.75,156.09,66.864
159.59,150.65,NaN,57.533,92.432,138.08,160.38,100.94
149.39,82.12,131.64,69.722,63.188,147.98,145.94,50.236
43.761,109.85,119.01,50.231,51.649,66.714,110.67,72.173
174.43,168.1,33.403,62.891,69.933,122.35,76.968,136.94
131.76,150.56,42.225,127.33,95.268,100.64,123.29,110.49
157.41,55.513,79.325,122.41,144.63,147.2,62.434,69.236
76.556,NaN,133.19,90.754,82.818,121.34,71.753,100.59
142.85,132.84,120.15,61.416,50.411,84.711,61.081,109.34
164.07,79.863,98.966,158.73,62.822,141.56,64.472,94.737
95.975,158.1,117.94,67.512,113.01,104.46,102.95,57.529
42.882,112.19,NaN,62.034,61.937,90.288,87.763,74.707
50.299,56.565,171.33,151.33,92.88,48.027,115.85,60.81
135.22,90.995,85.984,42.243,169,96.607,37.89,NaN
60.221,169.73,160.85,75.588,NaN,141.03,149.71,106.78
77.44,55.886,104.95,37.243,87.129,115.57,NaN,48.189
42.26,155.31,NaN,54.64,118.66,NaN,121.62,95.515
57.127,147.57,105.52,118.58,59.813,140.73,94.286,NaN
